humidity,temperature,distance,sound_pressure_level
89,26,2500,62.464
20,27,500,82.351
20,27,1000,74.035
20,27,1500,68.774
20,27,2000,64.782
20,27,2500,61.506
21,27,500,82.379
21,27,1000,74.065
21,27,1500,68.796
21,27,2000,64.796
21,27,2500,61.516
22,27,500,82.404
22,27,1000,74.090
22,27,1500,68.813
22,27,2000,64.807
22,27,2500,61.521
23,27,500,82.426
23,27,1000,74.111
23,27,1500,68.826
23,27,2000,64.813
23,27,2500,61.524
24,27,500,82.446
24,27,1000,74.128
24,27,1500,68.835
24,27,2000,64.816
24,27,2500,61.525
25,27,500,82.463
25,27,1000,74.143
25,27,1500,68.842
25,27,2000,64.817
25,27,2500,61.523
26,27,500,82.479
26,27,1000,74.155
26,27,1500,68.846
26,27,2000,64.817
26,27,2500,61.521
27,27,500,82.493
27,27,1000,74.165
27,27,1500,68.849
27,27,2000,64.815
27,27,2500,61.519
28,27,500,82.506
28,27,1000,74.172
28,27,1500,68.850
28,27,2000,64.812
28,27,2500,61.516
29,27,500,82.517
29,27,1000,74.179
29,27,1500,68.850
29,27,2000,64.809
29,27,2500,61.513
30,27,500,82.527
30,27,1000,74.183
30,27,1500,68.849
30,27,2000,64.806
30,27,2500,61.511
31,27,500,82.536
31,27,1000,74.187
31,27,1500,68.848
31,27,2000,64.802
31,27,2500,61.509
32,27,500,82.544
32,27,1000,74.190
32,27,1500,68.846
32,27,2000,64.799
32,27,2500,61.509
33,27,500,82.551
33,27,1000,74.191
33,27,1500,68.844
33,27,2000,64.796
33,27,2500,61.508
34,27,500,82.558
34,27,1000,74.192
34,27,1500,68.841
34,27,2000,64.794
34,27,2500,61.509
35,27,500,82.563
35,27,1000,74.193
35,27,1500,68.839
35,27,2000,64.791
35,27,2500,61.511
36,27,500,82.569
36,27,1000,74.193
36,27,1500,68.836
36,27,2000,64.790
36,27,2500,61.514
37,27,500,82.573
37,27,1000,74.193
37,27,1500,68.833
37,27,2000,64.789
37,27,2500,61.517
38,27,500,82.577
38,27,1000,74.192
38,27,1500,68.831
38,27,2000,64.788
38,27,2500,61.522
39,27,500,82.581
39,27,1000,74.191
39,27,1500,68.829
39,27,2000,64.789
39,27,2500,61.528
40,27,500,82.584
40,27,1000,74.190
40,27,1500,68.827
40,27,2000,64.790
40,27,2500,61.535
41,27,500,82.587
41,27,1000,74.188
41,27,1500,68.825
41,27,2000,64.791
41,27,2500,61.543
42,27,500,82.590
42,27,1000,74.187
42,27,1500,68.824
42,27,2000,64.794
42,27,2500,61.551
43,27,500,82.592
43,27,1000,74.186
43,27,1500,68.822
43,27,2000,64.797
43,27,2500,61.561
44,27,500,82.594
44,27,1000,74.184
44,27,1500,68.822
44,27,2000,64.800
44,27,2500,61.572
45,27,500,82.596
45,27,1000,74.183
45,27,1500,68.821
45,27,2000,64.805
45,27,2500,61.583
46,27,500,82.598
46,27,1000,74.181
46,27,1500,68.822
46,27,2000,64.810
46,27,2500,61.596
47,27,500,82.599
47,27,1000,74.180
47,27,1500,68.822
47,27,2000,64.816
47,27,2500,61.609
48,27,500,82.600
48,27,1000,74.179
48,27,1500,68.823
48,27,2000,64.822
48,27,2500,61.623
49,27,500,82.601
49,27,1000,74.177
49,27,1500,68.824
49,27,2000,64.829
49,27,2500,61.637
50,27,500,82.602
50,27,1000,74.176
50,27,1500,68.826
50,27,2000,64.837
50,27,2500,61.652
51,27,500,82.603
51,27,1000,74.176
51,27,1500,68.828
51,27,2000,64.845
51,27,2500,61.668
52,27,500,82.604
52,27,1000,74.175
52,27,1500,68.830
52,27,2000,64.854
52,27,2500,61.685
53,27,500,82.604
53,27,1000,74.174
53,27,1500,68.833
53,27,2000,64.863
53,27,2500,61.702
54,27,500,82.605
54,27,1000,74.174
54,27,1500,68.836
54,27,2000,64.873
54,27,2500,61.719
55,27,500,82.605
55,27,1000,74.173
55,27,1500,68.840
55,27,2000,64.883
55,27,2500,61.737
56,27,500,82.605
56,27,1000,74.173
56,27,1500,68.844
56,27,2000,64.894
56,27,2500,61.756
57,27,500,82.606
57,27,1000,74.173
57,27,1500,68.848
57,27,2000,64.906
57,27,2500,61.775
58,27,500,82.606
58,27,1000,74.173
58,27,1500,68.853
58,27,2000,64.917
58,27,2500,61.794
59,27,500,82.606
59,27,1000,74.174
59,27,1500,68.858
59,27,2000,64.929
59,27,2500,61.813
60,27,500,82.606
60,27,1000,74.174
60,27,1500,68.864
60,27,2000,64.942
60,27,2500,61.833
61,27,500,82.606
61,27,1000,74.175
61,27,1500,68.869
61,27,2000,64.955
61,27,2500,61.854
62,27,500,82.606
62,27,1000,74.175
62,27,1500,68.875
62,27,2000,64.968
62,27,2500,61.874
63,27,500,82.606
63,27,1000,74.176
63,27,1500,68.882
63,27,2000,64.981
63,27,2500,61.895
64,27,500,82.606
64,27,1000,74.178
64,27,1500,68.888
64,27,2000,64.995
64,27,2500,61.916
65,27,500,82.606
65,27,1000,74.179
65,27,1500,68.895
65,27,2000,65.009
65,27,2500,61.937
66,27,500,82.606
66,27,1000,74.180
66,27,1500,68.902
66,27,2000,65.024
66,27,2500,61.959
67,27,500,82.606
67,27,1000,74.182
67,27,1500,68.910
67,27,2000,65.038
67,27,2500,61.980
68,27,500,82.606
68,27,1000,74.184
68,27,1500,68.917
68,27,2000,65.053
68,27,2500,62.002
69,27,500,82.606
69,27,1000,74.186
69,27,1500,68.925
69,27,2000,65.068
69,27,2500,62.024
70,27,500,82.606
70,27,1000,74.188
70,27,1500,68.933
70,27,2000,65.083
70,27,2500,62.046
71,27,500,82.605
71,27,1000,74.190
71,27,1500,68.942
71,27,2000,65.099
71,27,2500,62.068
72,27,500,82.605
72,27,1000,74.192
72,27,1500,68.950
72,27,2000,65.114
72,27,2500,62.090
73,27,500,82.605
73,27,1000,74.195
73,27,1500,68.959
73,27,2000,65.130
73,27,2500,62.112
74,27,500,82.605
74,27,1000,74.197
74,27,1500,68.968
74,27,2000,65.146
74,27,2500,62.135
75,27,500,82.605
75,27,1000,74.200
75,27,1500,68.977
75,27,2000,65.162
75,27,2500,62.157
76,27,500,82.605
76,27,1000,74.203
76,27,1500,68.986
76,27,2000,65.178
76,27,2500,62.179
77,27,500,82.605
77,27,1000,74.206
77,27,1500,68.995
77,27,2000,65.194
77,27,2500,62.202
78,27,500,82.605
78,27,1000,74.209
78,27,1500,69.005
78,27,2000,65.211
78,27,2500,62.224
79,27,500,82.605
79,27,1000,74.213
79,27,1500,69.015
79,27,2000,65.227
79,27,2500,62.246
80,27,500,82.605
80,27,1000,74.216
80,27,1500,69.024
80,27,2000,65.243
80,27,2500,62.269
81,27,500,82.605
81,27,1000,74.220
81,27,1500,69.034
81,27,2000,65.260
81,27,2500,62.291
82,27,500,82.605
82,27,1000,74.223
82,27,1500,69.044
82,27,2000,65.277
82,27,2500,62.313
83,27,500,82.605
83,27,1000,74.227
83,27,1500,69.055
83,27,2000,65.293
83,27,2500,62.336
84,27,500,82.605
84,27,1000,74.231
84,27,1500,69.065
84,27,2000,65.310
84,27,2500,62.358
85,27,500,82.605
85,27,1000,74.235
85,27,1500,69.075
85,27,2000,65.327
85,27,2500,62.380
86,27,500,82.605
86,27,1000,74.239
86,27,1500,69.086
86,27,2000,65.343
86,27,2500,62.402
87,27,500,82.605
87,27,1000,74.243
87,27,1500,69.096
87,27,2000,65.360
87,27,2500,62.424
88,27,500,82.605
88,27,1000,74.247
88,27,1500,69.107
88,27,2000,65.377
88,27,2500,62.446
89,27,500,82.605
89,27,1000,74.251
89,27,1500,69.117
89,27,2000,65.394
89,27,2500,62.468
20,28,500,82.359
20,28,1000,74.005
20,28,1500,68.703
20,28,2000,64.675
20,28,2500,61.370
21,28,500,82.384
21,28,1000,74.030
21,28,1500,68.718
21,28,2000,64.683
21,28,2500,61.374
22,28,500,82.407
22,28,1000,74.050
22,28,1500,68.730
22,28,2000,64.688
22,28,2500,61.375
23,28,500,82.427
23,28,1000,74.067
23,28,1500,68.738
23,28,2000,64.689
23,28,2500,61.374
24,28,500,82.444
24,28,1000,74.080
24,28,1500,68.743
24,28,2000,64.689
24,28,2500,61.372
25,28,500,82.460
25,28,1000,74.091
25,28,1500,68.745
25,28,2000,64.687
25,28,2500,61.369
26,28,500,82.474
26,28,1000,74.099
26,28,1500,68.747
26,28,2000,64.684
26,28,2500,61.366
27,28,500,82.486
27,28,1000,74.106
27,28,1500,68.746
27,28,2000,64.680
27,28,2500,61.363
28,28,500,82.497
28,28,1000,74.111
28,28,1500,68.745
28,28,2000,64.676
28,28,2500,61.360
29,28,500,82.507
29,28,1000,74.115
29,28,1500,68.743
29,28,2000,64.672
29,28,2500,61.358
30,28,500,82.515
30,28,1000,74.117
30,28,1500,68.741
30,28,2000,64.668
30,28,2500,61.357
31,28,500,82.523
31,28,1000,74.119
31,28,1500,68.738
31,28,2000,64.665
31,28,2500,61.357
32,28,500,82.530
32,28,1000,74.120
32,28,1500,68.735
32,28,2000,64.662
32,28,2500,61.359
33,28,500,82.536
33,28,1000,74.120
33,28,1500,68.732
33,28,2000,64.660
33,28,2500,61.361
34,28,500,82.541
34,28,1000,74.119
34,28,1500,68.729
34,28,2000,64.658
34,28,2500,61.365
35,28,500,82.546
35,28,1000,74.118
35,28,1500,68.726
35,28,2000,64.657
35,28,2500,61.369
36,28,500,82.550
36,28,1000,74.117
36,28,1500,68.723
36,28,2000,64.657
36,28,2500,61.375
37,28,500,82.554
37,28,1000,74.116
37,28,1500,68.721
37,28,2000,64.658
37,28,2500,61.383
38,28,500,82.557
38,28,1000,74.114
38,28,1500,68.718
38,28,2000,64.659
38,28,2500,61.391
39,28,500,82.560
39,28,1000,74.113
39,28,1500,68.717
39,28,2000,64.662
39,28,2500,61.400
40,28,500,82.563
40,28,1000,74.111
40,28,1500,68.715
40,28,2000,64.665
40,28,2500,61.411
41,28,500,82.565
41,28,1000,74.109
41,28,1500,68.715
41,28,2000,64.669
41,28,2500,61.423
42,28,500,82.567
42,28,1000,74.107
42,28,1500,68.714
42,28,2000,64.674
42,28,2500,61.436
43,28,500,82.568
43,28,1000,74.106
43,28,1500,68.714
43,28,2000,64.680
43,28,2500,61.449
44,28,500,82.570
44,28,1000,74.104
44,28,1500,68.715
44,28,2000,64.686
44,28,2500,61.464
45,28,500,82.571
45,28,1000,74.103
45,28,1500,68.716
45,28,2000,64.694
45,28,2500,61.479
46,28,500,82.572
46,28,1000,74.101
46,28,1500,68.717
46,28,2000,64.702
46,28,2500,61.496
47,28,500,82.573
47,28,1000,74.100
47,28,1500,68.719
47,28,2000,64.710
47,28,2500,61.513
48,28,500,82.574
48,28,1000,74.099
48,28,1500,68.721
48,28,2000,64.720
48,28,2500,61.530
49,28,500,82.574
49,28,1000,74.098
49,28,1500,68.724
49,28,2000,64.730
49,28,2500,61.549
50,28,500,82.575
50,28,1000,74.098
50,28,1500,68.728
50,28,2000,64.740
50,28,2500,61.568
51,28,500,82.575
51,28,1000,74.097
51,28,1500,68.732
51,28,2000,64.751
51,28,2500,61.588
52,28,500,82.576
52,28,1000,74.097
52,28,1500,68.736
52,28,2000,64.763
52,28,2500,61.608
53,28,500,82.576
53,28,1000,74.097
53,28,1500,68.741
53,28,2000,64.776
53,28,2500,61.629
54,28,500,82.576
54,28,1000,74.097
54,28,1500,68.746
54,28,2000,64.788
54,28,2500,61.650
55,28,500,82.576
55,28,1000,74.097
55,28,1500,68.751
55,28,2000,64.802
55,28,2500,61.671
56,28,500,82.576
56,28,1000,74.097
56,28,1500,68.757
56,28,2000,64.815
56,28,2500,61.693
57,28,500,82.576
57,28,1000,74.098
57,28,1500,68.763
57,28,2000,64.830
57,28,2500,61.716
58,28,500,82.576
58,28,1000,74.099
58,28,1500,68.770
58,28,2000,64.844
58,28,2500,61.738
59,28,500,82.576
59,28,1000,74.100
59,28,1500,68.777
59,28,2000,64.859
59,28,2500,61.761
60,28,500,82.576
60,28,1000,74.101
60,28,1500,68.784
60,28,2000,64.874
60,28,2500,61.784
61,28,500,82.576
61,28,1000,74.103
61,28,1500,68.792
61,28,2000,64.890
61,28,2500,61.808
62,28,500,82.576
62,28,1000,74.104
62,28,1500,68.800
62,28,2000,64.906
62,28,2500,61.831
63,28,500,82.576
63,28,1000,74.106
63,28,1500,68.808
63,28,2000,64.922
63,28,2500,61.855
64,28,500,82.575
64,28,1000,74.108
64,28,1500,68.817
64,28,2000,64.939
64,28,2500,61.879
65,28,500,82.575
65,28,1000,74.110
65,28,1500,68.826
65,28,2000,64.955
65,28,2500,61.903
66,28,500,82.575
66,28,1000,74.113
66,28,1500,68.835
66,28,2000,64.972
66,28,2500,61.927
67,28,500,82.575
67,28,1000,74.115
67,28,1500,68.844
67,28,2000,64.989
67,28,2500,61.952
68,28,500,82.575
68,28,1000,74.118
68,28,1500,68.854
68,28,2000,65.007
68,28,2500,61.976
69,28,500,82.575
69,28,1000,74.121
69,28,1500,68.864
69,28,2000,65.024
69,28,2500,62.000
70,28,500,82.575
70,28,1000,74.124
70,28,1500,68.874
70,28,2000,65.042
70,28,2500,62.025
71,28,500,82.574
71,28,1000,74.127
71,28,1500,68.884
71,28,2000,65.059
71,28,2500,62.049
72,28,500,82.574
72,28,1000,74.130
72,28,1500,68.894
72,28,2000,65.077
72,28,2500,62.074
73,28,500,82.574
73,28,1000,74.134
73,28,1500,68.905
73,28,2000,65.095
73,28,2500,62.098
74,28,500,82.574
74,28,1000,74.137
74,28,1500,68.915
74,28,2000,65.113
74,28,2500,62.123
75,28,500,82.574
75,28,1000,74.141
75,28,1500,68.926
75,28,2000,65.131
75,28,2500,62.147
76,28,500,82.574
76,28,1000,74.145
76,28,1500,68.937
76,28,2000,65.149
76,28,2500,62.171
77,28,500,82.574
77,28,1000,74.149
77,28,1500,68.948
77,28,2000,65.168
77,28,2500,62.196
78,28,500,82.574
78,28,1000,74.153
78,28,1500,68.959
78,28,2000,65.186
78,28,2500,62.220
79,28,500,82.574
79,28,1000,74.158
79,28,1500,68.971
79,28,2000,65.204
79,28,2500,62.244
80,28,500,82.574
80,28,1000,74.162
80,28,1500,68.982
80,28,2000,65.223
80,28,2500,62.269
81,28,500,82.574
81,28,1000,74.166
81,28,1500,68.994
81,28,2000,65.241
81,28,2500,62.293
82,28,500,82.574
82,28,1000,74.171
82,28,1500,69.005
82,28,2000,65.259
82,28,2500,62.317
83,28,500,82.574
83,28,1000,74.176
83,28,1500,69.017
83,28,2000,65.278
83,28,2500,62.341
84,28,500,82.575
84,28,1000,74.180
84,28,1500,69.029
84,28,2000,65.296
84,28,2500,62.364
85,28,500,82.575
85,28,1000,74.185
85,28,1500,69.041
85,28,2000,65.314
85,28,2500,62.388
86,28,500,82.575
86,28,1000,74.190
86,28,1500,69.053
86,28,2000,65.333
86,28,2500,62.412
87,28,500,82.575
87,28,1000,74.195
87,28,1500,69.065
87,28,2000,65.351
87,28,2500,62.435
88,28,500,82.575
88,28,1000,74.201
88,28,1500,69.077
88,28,2000,65.369
88,28,2500,62.459
89,28,500,82.576
89,28,1000,74.206
89,28,1500,69.089
89,28,2000,65.387
89,28,2500,62.482
20,29,500,82.363
20,29,1000,73.967
20,29,1500,68.621
20,29,2000,64.557
20,29,2500,61.224
21,29,500,82.386
21,29,1000,73.987
21,29,1500,68.631
21,29,2000,64.560
21,29,2500,61.224
22,29,500,82.406
22,29,1000,74.002
22,29,1500,68.637
22,29,2000,64.560
22,29,2500,61.222
23,29,500,82.424
23,29,1000,74.015
23,29,1500,68.641
23,29,2000,64.558
23,29,2500,61.218
24,29,500,82.440
24,29,1000,74.025
24,29,1500,68.642
24,29,2000,64.554
24,29,2500,61.215
25,29,500,82.453
25,29,1000,74.032
25,29,1500,68.642
25,29,2000,64.550
25,29,2500,61.211
26,29,500,82.465
26,29,1000,74.037
26,29,1500,68.640
26,29,2000,64.546
26,29,2500,61.208
27,29,500,82.476
27,29,1000,74.041
27,29,1500,68.638
27,29,2000,64.541
27,29,2500,61.206
28,29,500,82.485
28,29,1000,74.044
28,29,1500,68.635
28,29,2000,64.537
28,29,2500,61.205
29,29,500,82.494
29,29,1000,74.045
29,29,1500,68.631
29,29,2000,64.533
29,29,2500,61.205
30,29,500,82.501
30,29,1000,74.046
30,29,1500,68.628
30,29,2000,64.530
30,29,2500,61.207
31,29,500,82.507
31,29,1000,74.045
31,29,1500,68.624
31,29,2000,64.527
31,29,2500,61.210
32,29,500,82.513
32,29,1000,74.045
32,29,1500,68.621
32,29,2000,64.525
32,29,2500,61.214
33,29,500,82.518
33,29,1000,74.043
33,29,1500,68.617
33,29,2000,64.525
33,29,2500,61.220
34,29,500,82.522
34,29,1000,74.042
34,29,1500,68.614
34,29,2000,64.525
34,29,2500,61.227
35,29,500,82.526
35,29,1000,74.040
35,29,1500,68.612
35,29,2000,64.526
35,29,2500,61.236
36,29,500,82.529
36,29,1000,74.038
36,29,1500,68.609
36,29,2000,64.528
36,29,2500,61.246
37,29,500,82.532
37,29,1000,74.036
37,29,1500,68.608
37,29,2000,64.532
37,29,2500,61.257
38,29,500,82.534
38,29,1000,74.034
38,29,1500,68.606
38,29,2000,64.536
38,29,2500,61.270
39,29,500,82.536
39,29,1000,74.032
39,29,1500,68.606
39,29,2000,64.541
39,29,2500,61.284
40,29,500,82.538
40,29,1000,74.030
40,29,1500,68.606
40,29,2000,64.547
40,29,2500,61.299
41,29,500,82.540
41,29,1000,74.028
41,29,1500,68.606
41,29,2000,64.554
41,29,2500,61.315
42,29,500,82.541
42,29,1000,74.026
42,29,1500,68.607
42,29,2000,64.562
42,29,2500,61.332
43,29,500,82.542
43,29,1000,74.025
43,29,1500,68.609
43,29,2000,64.571
43,29,2500,61.350
44,29,500,82.543
44,29,1000,74.023
44,29,1500,68.611
44,29,2000,64.581
44,29,2500,61.369
45,29,500,82.544
45,29,1000,74.022
45,29,1500,68.614
45,29,2000,64.591
45,29,2500,61.389
46,29,500,82.544
46,29,1000,74.021
46,29,1500,68.617
46,29,2000,64.603
46,29,2500,61.409
47,29,500,82.545
47,29,1000,74.020
47,29,1500,68.621
47,29,2000,64.614
47,29,2500,61.430
48,29,500,82.545
48,29,1000,74.020
48,29,1500,68.625
48,29,2000,64.627
48,29,2500,61.452
49,29,500,82.545
49,29,1000,74.019
49,29,1500,68.630
49,29,2000,64.640
49,29,2500,61.475
50,29,500,82.546
50,29,1000,74.019
50,29,1500,68.636
50,29,2000,64.654
50,29,2500,61.498
51,29,500,82.546
51,29,1000,74.019
51,29,1500,68.641
51,29,2000,64.669
51,29,2500,61.521
52,29,500,82.546
52,29,1000,74.020
52,29,1500,68.648
52,29,2000,64.684
52,29,2500,61.545
53,29,500,82.546
53,29,1000,74.020
53,29,1500,68.655
53,29,2000,64.699
53,29,2500,61.570
54,29,500,82.546
54,29,1000,74.021
54,29,1500,68.662
54,29,2000,64.715
54,29,2500,61.595
55,29,500,82.546
55,29,1000,74.022
55,29,1500,68.670
55,29,2000,64.732
55,29,2500,61.620
56,29,500,82.545
56,29,1000,74.024
56,29,1500,68.678
56,29,2000,64.748
56,29,2500,61.645
57,29,500,82.545
57,29,1000,74.025
57,29,1500,68.686
57,29,2000,64.766
57,29,2500,61.671
58,29,500,82.545
58,29,1000,74.027
58,29,1500,68.695
58,29,2000,64.783
58,29,2500,61.697
59,29,500,82.545
59,29,1000,74.029
59,29,1500,68.704
59,29,2000,64.801
59,29,2500,61.723
60,29,500,82.545
60,29,1000,74.031
60,29,1500,68.714
60,29,2000,64.819
60,29,2500,61.749
61,29,500,82.544
61,29,1000,74.034
61,29,1500,68.723
61,29,2000,64.838
61,29,2500,61.776
62,29,500,82.544
62,29,1000,74.036
62,29,1500,68.734
62,29,2000,64.856
62,29,2500,61.802
63,29,500,82.544
63,29,1000,74.039
63,29,1500,68.744
63,29,2000,64.875
63,29,2500,61.829
64,29,500,82.544
64,29,1000,74.042
64,29,1500,68.755
64,29,2000,64.894
64,29,2500,61.855
65,29,500,82.544
65,29,1000,74.045
65,29,1500,68.766
65,29,2000,64.913
65,29,2500,61.882
66,29,500,82.544
66,29,1000,74.049
66,29,1500,68.777
66,29,2000,64.933
66,29,2500,61.909
67,29,500,82.543
67,29,1000,74.052
67,29,1500,68.788
67,29,2000,64.952
67,29,2500,61.936
68,29,500,82.543
68,29,1000,74.056
68,29,1500,68.800
68,29,2000,64.972
68,29,2500,61.962
69,29,500,82.543
69,29,1000,74.060
69,29,1500,68.811
69,29,2000,64.992
69,29,2500,61.989
70,29,500,82.543
70,29,1000,74.064
70,29,1500,68.823
70,29,2000,65.012
70,29,2500,62.016
71,29,500,82.543
71,29,1000,74.068
71,29,1500,68.835
71,29,2000,65.032
71,29,2500,62.043
72,29,500,82.543
72,29,1000,74.073
72,29,1500,68.847
72,29,2000,65.052
72,29,2500,62.069
73,29,500,82.543
73,29,1000,74.077
73,29,1500,68.860
73,29,2000,65.072
73,29,2500,62.096
74,29,500,82.543
74,29,1000,74.082
74,29,1500,68.872
74,29,2000,65.092
74,29,2500,62.122
75,29,500,82.543
75,29,1000,74.087
75,29,1500,68.885
75,29,2000,65.112
75,29,2500,62.149
76,29,500,82.543
76,29,1000,74.092
76,29,1500,68.898
76,29,2000,65.132
76,29,2500,62.175
77,29,500,82.543
77,29,1000,74.097
77,29,1500,68.910
77,29,2000,65.152
77,29,2500,62.201
78,29,500,82.543
78,29,1000,74.102
78,29,1500,68.923
78,29,2000,65.172
78,29,2500,62.227
79,29,500,82.543
79,29,1000,74.108
79,29,1500,68.936
79,29,2000,65.192
79,29,2500,62.253
80,29,500,82.544
80,29,1000,74.113
80,29,1500,68.949
80,29,2000,65.212
80,29,2500,62.279
81,29,500,82.544
81,29,1000,74.119
81,29,1500,68.963
81,29,2000,65.232
81,29,2500,62.305
82,29,500,82.544
82,29,1000,74.124
82,29,1500,68.976
82,29,2000,65.252
82,29,2500,62.330
83,29,500,82.544
83,29,1000,74.130
83,29,1500,68.989
83,29,2000,65.272
83,29,2500,62.356
84,29,500,82.544
84,29,1000,74.136
84,29,1500,69.002
84,29,2000,65.292
84,29,2500,62.381
85,29,500,82.545
85,29,1000,74.142
85,29,1500,69.016
85,29,2000,65.312
85,29,2500,62.406
86,29,500,82.545
86,29,1000,74.148
86,29,1500,69.029
86,29,2000,65.332
86,29,2500,62.431
87,29,500,82.545
87,29,1000,74.154
87,29,1500,69.042
87,29,2000,65.352
87,29,2500,62.456
88,29,500,82.546
88,29,1000,74.160
88,29,1500,69.056
88,29,2000,65.371
88,29,2500,62.480
89,29,500,82.546
89,29,1000,74.166
89,29,1500,69.069
89,29,2000,65.391
89,29,2500,62.505
20,30,500,82.364
20,30,1000,73.921
20,30,1500,68.530
20,30,2000,64.430
20,30,2500,61.070
21,30,500,82.384
21,30,1000,73.936
21,30,1500,68.535
21,30,2000,64.428
21,30,2500,61.067
22,30,500,82.402
22,30,1000,73.947
22,30,1500,68.537
22,30,2000,64.425
22,30,2500,61.063
23,30,500,82.418
23,30,1000,73.956
23,30,1500,68.537
23,30,2000,64.420
23,30,2500,61.059
24,30,500,82.431
24,30,1000,73.962
24,30,1500,68.535
24,30,2000,64.415
24,30,2500,61.056
25,30,500,82.443
25,30,1000,73.967
25,30,1500,68.532
25,30,2000,64.410
25,30,2500,61.053
26,30,500,82.454
26,30,1000,73.969
26,30,1500,68.528
26,30,2000,64.405
26,30,2500,61.052
27,30,500,82.463
27,30,1000,73.971
27,30,1500,68.524
27,30,2000,64.400
27,30,2500,61.052
28,30,500,82.471
28,30,1000,73.971
28,30,1500,68.520
28,30,2000,64.396
28,30,2500,61.053
29,30,500,82.477
29,30,1000,73.970
29,30,1500,68.516
29,30,2000,64.394
29,30,2500,61.057
30,30,500,82.483
30,30,1000,73.969
30,30,1500,68.512
30,30,2000,64.392
30,30,2500,61.062
31,30,500,82.488
31,30,1000,73.968
31,30,1500,68.508
31,30,2000,64.391
31,30,2500,61.069
32,30,500,82.493
32,30,1000,73.966
32,30,1500,68.505
32,30,2000,64.392
32,30,2500,61.077
33,30,500,82.497
33,30,1000,73.963
33,30,1500,68.502
33,30,2000,64.393
33,30,2500,61.087
34,30,500,82.500
34,30,1000,73.961
34,30,1500,68.499
34,30,2000,64.396
34,30,2500,61.099
35,30,500,82.503
35,30,1000,73.958
35,30,1500,68.498
35,30,2000,64.400
35,30,2500,61.112
36,30,500,82.505
36,30,1000,73.956
36,30,1500,68.497
36,30,2000,64.406
36,30,2500,61.127
37,30,500,82.507
37,30,1000,73.954
37,30,1500,68.496
37,30,2000,64.412
37,30,2500,61.143
38,30,500,82.509
38,30,1000,73.951
38,30,1500,68.496
38,30,2000,64.419
38,30,2500,61.160
39,30,500,82.510
39,30,1000,73.949
39,30,1500,68.497
39,30,2000,64.428
39,30,2500,61.179
40,30,500,82.512
40,30,1000,73.947
40,30,1500,68.499
40,30,2000,64.438
40,30,2500,61.199
41,30,500,82.513
41,30,1000,73.946
41,30,1500,68.501
41,30,2000,64.448
41,30,2500,61.220
42,30,500,82.513
42,30,1000,73.944
42,30,1500,68.504
42,30,2000,64.460
42,30,2500,61.241
43,30,500,82.514
43,30,1000,73.943
43,30,1500,68.508
43,30,2000,64.472
43,30,2500,61.264
44,30,500,82.514
44,30,1000,73.942
44,30,1500,68.512
44,30,2000,64.485
44,30,2500,61.288
45,30,500,82.515
45,30,1000,73.941
45,30,1500,68.517
45,30,2000,64.499
45,30,2500,61.312
46,30,500,82.515
46,30,1000,73.941
46,30,1500,68.522
46,30,2000,64.514
46,30,2500,61.337
47,30,500,82.515
47,30,1000,73.941
47,30,1500,68.529
47,30,2000,64.530
47,30,2500,61.362
48,30,500,82.515
48,30,1000,73.941
48,30,1500,68.535
48,30,2000,64.546
48,30,2500,61.388
49,30,500,82.515
49,30,1000,73.942
49,30,1500,68.543
49,30,2000,64.563
49,30,2500,61.415
50,30,500,82.515
50,30,1000,73.942
50,30,1500,68.550
50,30,2000,64.580
50,30,2500,61.442
51,30,500,82.515
51,30,1000,73.943
51,30,1500,68.559
51,30,2000,64.598
51,30,2500,61.469
52,30,500,82.514
52,30,1000,73.945
52,30,1500,68.567
52,30,2000,64.616
52,30,2500,61.497
53,30,500,82.514
53,30,1000,73.946
53,30,1500,68.577
53,30,2000,64.635
53,30,2500,61.525
54,30,500,82.514
54,30,1000,73.948
54,30,1500,68.586
54,30,2000,64.654
54,30,2500,61.554
55,30,500,82.514
55,30,1000,73.950
55,30,1500,68.596
55,30,2000,64.674
55,30,2500,61.582
56,30,500,82.514
56,30,1000,73.953
56,30,1500,68.607
56,30,2000,64.694
56,30,2500,61.611
57,30,500,82.513
57,30,1000,73.955
57,30,1500,68.617
57,30,2000,64.714
57,30,2500,61.640
58,30,500,82.513
58,30,1000,73.958
58,30,1500,68.629
58,30,2000,64.734
58,30,2500,61.669
59,30,500,82.513
59,30,1000,73.961
59,30,1500,68.640
59,30,2000,64.755
59,30,2500,61.698
60,30,500,82.513
60,30,1000,73.965
60,30,1500,68.652
60,30,2000,64.776
60,30,2500,61.727
61,30,500,82.512
61,30,1000,73.968
61,30,1500,68.664
61,30,2000,64.797
61,30,2500,61.757
62,30,500,82.512
62,30,1000,73.972
62,30,1500,68.676
62,30,2000,64.818
62,30,2500,61.786
63,30,500,82.512
63,30,1000,73.976
63,30,1500,68.689
63,30,2000,64.840
63,30,2500,61.815
64,30,500,82.512
64,30,1000,73.980
64,30,1500,68.701
64,30,2000,64.862
64,30,2500,61.844
65,30,500,82.512
65,30,1000,73.985
65,30,1500,68.715
65,30,2000,64.883
65,30,2500,61.874
66,30,500,82.512
66,30,1000,73.989
66,30,1500,68.728
66,30,2000,64.905
66,30,2500,61.903
67,30,500,82.511
67,30,1000,73.994
67,30,1500,68.741
67,30,2000,64.927
67,30,2500,61.932
68,30,500,82.511
68,30,1000,73.999
68,30,1500,68.755
